customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Tahmin,Churn_Rate
15777826,643,France,Male,30,5,94443.77,1,1,1,165614.4,0,0,18.15
15739194,548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0,0,44.64
15715673,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1,1,85.03
15761487,678,France,Female,55,5,0.0,1,0,1,196794.11,1,1,81.51
15691004,407,Spain,Male,37,1,0.0,1,1,1,49161.12,1,0,48.84
15762392,683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0,0,24.36
15692750,629,Germany,Female,45,7,129818.39,3,1,0,9217.55,1,1,98.93
15735263,736,France,Male,27,5,51522.75,1,0,1,192131.77,0,0,30.77
15678626,538,Spain,Female,31,0,0.0,2,0,0,179453.66,0,0,17.77
15704378,655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0,1,64.94
15649112,738,Spain,Female,33,3,122134.4,2,0,1,27867.59,0,0,22.4
15654379,588,Spain,Male,59,4,0.0,2,1,1,27435.41,0,0,21.98
15704284,736,Germany,Male,57,9,95295.39,1,1,0,28434.44,1,1,97.53
15679968,623,France,Male,40,5,118788.57,1,1,0,192867.4,0,1,53.68
15612455,549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0,1,77.23
15668679,630,France,Male,31,0,0.0,2,1,1,34475.14,0,0,7.55
15663312,494,France,Female,35,9,112727.06,2,1,0,183752.91,0,0,31.82
15740237,671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0,1,67.57
15781619,785,France,Female,38,1,0.0,1,1,0,134964.85,1,1,65.52
15696733,724,France,Male,29,4,0.0,1,1,0,8982.75,0,0,49.58
15774250,532,France,Male,42,1,159024.71,1,1,0,100982.93,1,1,57.17
15621818,747,Germany,Male,29,7,117726.33,1,1,1,175398.34,0,0,40.69
15665077,598,France,Female,43,5,0.0,3,1,1,100722.72,1,1,95.16
15690332,647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0,0,33.64
15791501,590,France,Male,43,8,0.0,2,1,1,143628.31,0,0,14.2
15788291,713,Germany,Female,38,7,144606.22,1,1,1,56594.36,1,1,68.55
15615140,791,France,Male,36,6,111168.97,1,1,1,189969.91,0,0,25.51
15694395,620,France,Female,29,1,138740.24,2,0,0,154700.61,0,0,20.01
15713426,637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1,1,54.35
15675422,544,France,Female,32,9,110728.39,1,1,1,14559.62,0,0,32.07
15595067,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0,0,21.41
15738889,658,France,Male,42,8,102870.93,1,0,1,103764.55,1,0,37.47
15610446,714,France,Female,51,4,88308.87,3,0,0,5862.53,1,1,99.37
15591360,642,France,Female,33,4,84607.34,2,0,1,60059.47,0,0,16.0
15637891,613,Germany,Female,43,4,140681.68,1,0,1,20134.07,0,1,84.27
15567246,684,Germany,Male,32,3,102630.13,2,1,1,127433.47,0,0,16.97
15727944,701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0,1,87.4
15752731,615,France,Female,30,9,0.0,1,1,0,87347.82,0,1,50.55
15635097,599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0,0,12.31
15813144,554,France,Female,26,7,92606.86,2,1,0,192709.69,0,0,21.92
15782418,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1,0,18.05
15568469,653,France,Male,43,0,0.0,2,1,0,27862.58,0,0,38.39
15639322,633,Spain,Male,33,4,137847.41,2,1,0,98349.13,0,0,20.07
15626044,762,Germany,Male,28,3,125155.83,2,1,1,106024.02,0,0,20.88
15596379,743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0,1,67.82
15635078,714,Spain,Male,45,0,124693.48,1,0,1,187194.15,0,1,58.52
15658693,827,France,Female,60,2,0.0,2,0,1,60615.83,0,0,25.02
15700854,595,Spain,Male,35,8,0.0,1,1,0,100015.79,1,1,57.04
15774872,663,France,Male,36,10,0.0,2,1,0,136349.55,0,0,7.4
15778089,544,Spain,Male,37,2,0.0,2,0,0,135067.02,0,0,9.2
15714355,775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0,0,44.57
15763579,702,Germany,Female,36,2,105264.88,2,1,1,52909.87,0,0,32.43
15645269,583,France,Female,42,4,0.0,2,1,0,17439.66,0,0,26.09
15815552,670,France,Female,42,6,112333.63,1,1,1,65706.86,0,1,51.12
15661162,526,Spain,Male,49,2,0.0,1,1,0,114539.67,1,1,90.88
15758136,778,France,Male,37,3,141803.77,1,0,1,179421.84,0,0,32.6
15792660,614,France,Male,38,2,116248.88,1,1,0,105140.92,0,0,39.39
15569678,561,Germany,Male,32,6,166824.59,1,1,0,139451.98,0,0,48.17
15704315,556,France,Male,34,8,163757.06,1,1,1,104000.06,0,0,20.43
15592914,683,France,Female,29,9,0.0,2,1,1,48849.89,0,0,7.94
15566633,698,Germany,Male,55,8,155059.1,2,1,1,144584.29,0,1,56.59
15680611,663,France,Male,67,9,0.0,3,1,1,72318.77,0,1,66.69
15656937,468,Spain,Male,26,1,131643.25,1,1,0,64436.16,0,0,35.63
15741728,591,Spain,Male,36,7,135216.8,1,1,1,122022.89,0,0,26.72
15690829,430,Germany,Male,49,3,137115.16,1,1,0,146516.86,1,1,91.28
15763218,661,France,Female,41,1,0.0,2,0,1,131300.68,0,0,17.67
15792365,501,France,Male,44,4,142051.07,2,0,1,74940.5,0,0,36.48
15610416,745,France,Female,36,9,0.0,1,1,0,19605.18,1,1,62.96
15648858,666,France,Female,27,1,85225.21,1,0,1,64511.44,0,0,23.45
15623107,686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1,1,97.86
15805303,661,Germany,Male,44,1,141136.62,1,1,0,189742.78,1,1,86.78
15661734,608,Germany,Male,42,8,131390.75,2,1,0,71178.09,0,1,50.69
15769980,705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0,1,72.27
15775662,760,France,Male,43,8,121911.59,1,1,0,193312.33,0,1,65.76
15577514,698,Germany,Female,36,7,121263.62,1,1,1,13387.88,0,1,67.04
15714981,476,France,Male,37,4,0.0,1,1,1,55775.84,1,0,45.53
15744622,822,France,Male,32,8,116358.0,1,1,0,108798.36,0,0,31.89
15733973,850,France,Female,42,8,0.0,1,1,0,19632.64,1,1,71.69
15581968,745,France,Female,33,1,0.0,2,1,1,174431.01,0,0,7.42
15776518,579,France,Female,38,4,175739.36,1,1,1,193130.55,0,1,52.29
15765487,753,Germany,Female,38,9,151766.71,1,1,1,180829.99,0,1,64.81
15769402,667,France,Male,27,7,156811.74,1,1,1,149402.59,0,0,17.42
15805955,638,France,Female,48,10,138333.03,1,1,1,47679.14,0,1,67.15
15638231,730,Spain,Female,62,2,0.0,2,1,1,162889.1,0,0,17.65
15773731,758,Spain,Female,35,5,0.0,2,0,0,100365.51,0,0,12.36
15793343,549,France,Female,29,8,0.0,2,1,1,189558.44,0,0,9.9
15778752,708,France,Male,32,10,86614.06,2,1,1,172129.26,0,0,9.23
15762332,568,Germany,Female,31,1,61592.14,2,1,1,61796.64,0,0,9.04
15584704,519,France,Male,48,10,71083.98,1,1,0,137959.0,0,1,82.74
15627741,631,Germany,Female,29,2,96863.52,2,1,1,31613.35,0,0,24.65
15649129,757,France,Male,32,9,0.0,2,1,0,115950.96,0,0,6.33
15682757,734,France,Male,30,3,0.0,2,1,0,107640.25,0,0,6.33
15667215,678,France,Male,31,2,0.0,2,1,1,58803.28,0,0,4.05
15606641,762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1,1,98.16
15684171,660,Spain,Female,61,5,155931.11,1,1,1,158338.39,0,1,58.42
15797665,730,France,Female,27,7,0.0,2,1,0,144099.48,0,0,13.85
15792388,645,France,Female,48,7,90612.34,1,1,1,149139.13,0,1,76.3
15585388,660,Germany,Male,31,9,125189.75,2,1,1,139874.43,0,0,18.62
15708162,565,Germany,Female,40,1,89994.71,2,0,1,121084.27,0,0,48.16
15734886,686,France,Female,34,3,123971.51,2,1,0,147794.63,0,0,27.62
15804038,740,France,Male,44,9,0.0,1,0,1,96528.0,1,1,62.89
15762821,721,Spain,Male,33,5,0.0,2,0,1,117626.9,0,0,5.09
15611599,604,France,Female,71,2,0.0,2,1,1,49506.82,0,0,16.25
15707602,539,France,Female,47,2,127286.04,2,1,1,166929.43,1,1,65.67
15814033,759,Spain,Male,38,1,0.0,2,1,0,20778.39,0,0,9.39
15763415,567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0,1,67.23
15643392,742,France,Male,31,4,105239.1,1,1,1,19700.24,0,0,20.68
15782569,687,France,Female,72,9,0.0,1,0,1,69829.4,0,1,51.45
15659820,614,France,Female,34,5,0.0,2,1,0,185561.89,0,0,12.26
15723864,828,Spain,Male,47,1,109876.82,2,1,0,83611.45,1,1,64.05
15801169,764,Germany,Female,39,9,138341.51,1,1,0,50072.94,1,1,80.68
15763874,635,Spain,Male,46,8,0.0,2,1,1,60739.16,0,0,21.96
15617476,546,France,Female,30,5,0.0,2,0,1,198543.09,0,0,8.51
15755209,484,Spain,Female,35,7,133868.21,1,1,1,27286.1,0,0,40.85
15652658,721,France,Male,36,1,155176.83,2,1,1,49653.37,0,0,12.4
15757829,609,Germany,Female,40,10,137389.77,2,1,0,170122.22,0,1,60.22
15760085,684,Germany,Female,48,10,126384.42,1,1,1,198129.36,0,1,85.21
15716186,586,France,Female,38,2,0.0,2,1,0,87168.46,0,0,17.05
15766746,835,France,Male,35,6,127120.07,1,1,0,28707.69,0,0,36.61
15809999,709,France,Female,41,3,150300.65,2,1,0,71672.86,0,0,36.27
15720123,554,Spain,Male,37,3,0.0,2,1,0,166177.3,0,0,8.07
15707637,765,France,Female,56,1,0.0,1,1,0,13228.93,1,1,97.81
15576077,610,France,Female,27,9,159561.93,1,0,1,103381.47,0,0,24.3
15667971,592,Germany,Female,34,6,102143.93,2,1,1,102628.98,0,0,20.74
15793197,676,France,Female,34,8,100359.54,1,0,0,46038.28,0,0,38.15
15748123,613,France,Male,20,3,0.0,2,1,1,149613.77,0,0,1.88
15774536,607,France,Female,32,6,0.0,2,0,0,196062.01,0,0,10.1
15793478,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1,1,76.31
15575676,638,France,Male,24,1,0.0,2,0,1,162597.15,0,0,3.29
15638989,711,France,Female,25,5,190066.54,1,0,0,51345.39,1,1,57.53
15738605,634,Germany,Female,46,5,123642.36,1,1,1,49725.16,1,1,83.79
15715160,439,France,Male,36,2,165536.28,2,1,1,123956.83,0,0,11.84
15617065,650,Spain,Male,42,4,194532.66,1,1,0,171045.31,1,1,72.6
15766906,742,France,Female,25,4,132116.13,2,1,0,129933.5,0,0,15.75
15585892,639,France,Female,35,8,0.0,1,0,0,164453.98,0,1,66.63
15627971,504,France,Female,32,8,206663.75,1,0,0,16281.94,0,1,69.38
15725767,701,France,Male,23,3,0.0,2,1,0,38960.59,0,0,7.42
15690731,645,France,Male,40,6,131411.24,1,1,1,194656.11,0,0,36.02
15769781,699,Spain,Female,25,8,0.0,2,1,1,52404.47,0,0,4.45
15724423,571,France,Female,38,6,107193.82,2,0,0,38962.94,0,0,29.04
15608230,667,France,Male,23,1,0.0,2,1,0,91573.19,0,0,6.27
15687171,638,Spain,Male,34,5,146679.77,1,1,0,102179.86,0,0,35.89
15761497,713,Spain,Female,48,1,163760.82,1,0,0,157381.14,1,1,86.0
15656188,584,Spain,Female,30,5,0.0,2,1,1,185201.58,0,0,11.43
15795963,687,France,Male,34,7,129895.19,1,0,1,28698.17,0,0,22.7
15656865,613,Germany,Male,69,9,78778.49,1,0,1,8751.59,0,0,49.2
15653110,694,France,Male,42,8,133767.19,1,1,0,36405.21,0,1,54.97
15681327,682,France,Male,30,9,0.0,2,1,1,2053.42,0,0,4.49
15760521,796,France,Female,50,1,94164.0,1,1,1,189414.74,0,1,68.91
15779809,655,France,Male,44,8,87471.63,1,0,1,188593.98,0,0,49.35
15696812,586,Spain,Male,42,6,0.0,2,1,1,123410.23,0,0,9.39
15613734,640,France,Female,33,6,84719.13,2,1,1,113048.79,0,0,15.25
15664083,666,Germany,Female,37,2,158468.76,1,0,1,93266.01,0,1,52.86
15676091,543,France,Male,42,7,0.0,1,1,1,56650.47,0,1,58.26
15607269,492,Germany,Female,49,2,151249.45,2,1,1,167237.94,0,1,75.91
15605279,792,France,Male,50,9,0.0,4,1,1,194700.81,1,1,98.26
15645896,646,Germany,Male,39,6,121681.91,2,0,1,61793.47,0,0,32.07
15618225,741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0,0,31.77
15668958,521,France,Male,30,2,107316.09,1,1,0,64299.82,0,0,28.9
15616088,782,France,Female,70,7,97072.42,1,0,1,131177.22,0,0,40.69
15782608,743,France,Male,43,5,0.0,2,0,0,113079.19,1,0,25.13
15699797,737,France,Male,30,8,174356.13,1,0,0,31928.5,0,0,40.89
15758372,674,France,Male,18,7,0.0,2,1,1,55753.12,1,0,1.55
15658852,676,France,Male,38,8,0.0,2,1,1,133692.88,0,0,5.55
15734970,835,Spain,Male,38,7,86824.09,1,0,0,175905.97,0,0,38.31
15664849,573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1,1,64.02
15569247,727,Spain,Female,57,1,109679.72,1,0,1,753.37,0,1,73.85
15807239,664,France,Female,34,7,93920.47,1,0,0,179913.98,0,0,42.97
15629739,621,Germany,Female,31,8,100375.39,1,1,1,90384.26,0,0,46.66
15619016,660,Germany,Male,46,5,109019.65,2,1,1,33680.56,0,1,62.8
15737605,531,Spain,Female,45,1,126495.57,2,1,1,164741.5,0,1,55.03
15625824,596,Spain,Male,30,6,121345.88,4,1,0,41921.75,1,1,98.37
15639368,732,France,Male,25,0,110942.9,1,0,0,172576.56,0,0,21.79
15568328,488,France,Female,22,6,0.0,2,1,1,66393.89,0,0,5.72
15674573,713,France,Female,25,4,121172.97,1,1,1,56268.98,0,0,15.5
15675185,697,Germany,Female,48,2,108128.96,2,1,1,103944.37,0,1,71.02
15716608,651,Spain,Male,38,2,0.0,3,1,0,67029.82,1,1,74.48
15624866,658,Germany,Male,37,3,168735.74,2,0,0,70370.24,0,0,25.67
15600792,613,Spain,Male,29,0,0.0,2,0,1,133897.32,0,0,6.5
15781307,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0,0,42.33
15595324,579,Germany,Female,39,5,117833.3,3,0,0,5831.0,1,1,98.55
15636330,588,Germany,Female,48,1,143279.58,2,1,0,31580.8,1,1,83.43
15809736,664,France,Male,46,2,0.0,1,1,1,177423.02,1,1,73.47
15737310,633,France,Male,29,10,130206.28,1,1,0,184654.87,0,0,29.7
15632050,779,France,Female,41,10,99786.2,1,1,0,86927.53,0,1,62.5
15734628,623,France,Female,35,5,0.0,2,1,0,101192.08,0,0,14.73
15727556,744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,0,38.1
15704597,644,France,Male,33,7,174571.36,1,0,1,43943.09,0,0,27.81
15682211,467,France,Male,57,1,0.0,2,1,1,114448.77,0,0,28.84
15611371,736,France,Male,43,4,176134.54,1,1,1,52856.88,0,1,61.88
15720338,592,Spain,Male,55,8,85845.43,2,1,1,128918.42,0,0,49.64
15716518,617,France,Female,27,4,0.0,2,0,0,190269.21,0,0,12.26
15572428,717,Germany,Female,33,0,115777.23,1,1,1,81508.1,0,0,48.23
15813422,781,Spain,Male,35,4,80790.74,1,1,0,116429.51,0,0,31.44
15799435,619,Spain,Male,34,1,0.0,1,1,0,139919.38,0,1,55.73
15778604,571,France,Female,47,7,0.0,2,0,0,112366.98,0,1,61.09
15677020,570,France,Female,58,8,0.0,1,0,1,116503.92,1,1,77.63
15745030,809,Germany,Male,41,1,79706.25,2,1,0,165675.01,0,0,18.84
15604314,703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0,1,57.88
15790678,475,France,Female,32,8,119023.28,1,1,0,100816.29,0,0,37.2
15763704,692,Germany,Female,43,2,69014.49,2,0,0,164621.43,0,1,55.34
15806332,484,Spain,Female,39,5,0.0,2,1,1,175224.12,0,0,21.06
15754649,705,Spain,Female,57,3,0.0,2,1,1,34134.14,0,0,42.69
15614847,674,France,Female,45,6,72494.69,1,0,1,140041.78,0,1,70.72
15638871,639,France,Male,77,6,80926.02,2,1,1,55829.25,0,0,22.43
15699963,571,France,Male,38,1,121405.04,1,1,1,154844.22,0,0,25.17
15605791,524,Germany,Male,29,9,144287.6,2,1,0,32063.3,0,0,29.89
15732113,671,Spain,Male,50,8,0.0,1,0,1,2560.11,0,1,77.67
15780572,653,Spain,Male,30,4,0.0,2,1,0,120736.04,0,0,7.76
15662151,554,France,Male,40,4,0.0,1,0,1,168780.04,0,1,53.21
15711750,711,France,Female,34,6,0.0,2,1,1,175310.38,0,0,9.94
15677052,589,France,Female,59,2,0.0,2,1,1,126160.24,1,0,32.73
15621267,637,France,Male,32,5,0.0,1,0,0,148769.08,0,0,44.05
15650538,445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1,1,85.37
15643158,598,France,Female,40,9,0.0,1,1,0,68462.59,1,1,74.63
15647266,651,Spain,Female,45,10,135923.16,1,1,0,18732.84,0,1,79.61
15682528,572,France,Male,33,5,0.0,1,0,1,41139.05,0,0,35.39
15715142,739,Germany,Male,45,7,102703.62,1,0,1,147802.94,1,1,76.28
15754267,697,Germany,Male,31,3,108805.42,2,0,1,123825.83,0,0,23.0
15578788,786,Spain,Male,40,6,0.0,2,0,0,41248.8,0,0,11.99
15794868,599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0,0,39.1
15720508,735,France,Male,31,3,119558.35,1,0,0,72927.68,0,0,31.67
15750335,850,Germany,Male,43,0,108508.82,3,1,0,184044.8,1,1,98.4
15693543,708,France,Female,33,8,0.0,2,0,1,15246.83,0,0,8.91
15621021,687,Spain,Female,40,1,0.0,2,1,0,8207.36,0,0,22.76
15599078,619,Germany,Female,41,5,92467.58,1,1,0,38270.47,0,1,82.71
15571973,776,France,Female,38,2,169824.46,1,1,0,169291.7,0,1,64.04
15616525,720,Spain,Male,31,4,141356.47,1,0,0,137985.69,0,0,35.89
15778005,785,France,Female,39,1,130147.98,1,1,0,163798.41,1,1,57.82
15793813,774,France,Male,36,7,103688.19,1,0,1,118971.74,0,0,24.43
15692430,699,Germany,Male,36,2,123601.56,2,1,0,103557.85,0,0,34.95
15794297,776,France,Male,36,1,0.0,2,1,0,53477.76,0,0,8.14
15706899,559,France,Male,34,4,0.0,2,1,1,66721.98,0,0,4.11
15805627,670,France,Male,37,2,0.0,2,1,1,54229.74,0,0,5.7
15711455,740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1,1,72.78
15574743,577,Spain,Male,29,2,0.0,1,1,1,168924.41,0,0,46.04
15566295,761,France,Female,33,6,138053.79,2,1,0,148779.41,0,0,28.41
15720110,795,France,Male,32,2,117265.21,1,1,1,198317.23,0,0,22.61
15786392,765,France,Male,41,4,124182.21,1,0,0,100153.43,0,1,51.84
15673238,517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1,1,94.55
15659092,621,France,Female,50,5,0.0,2,1,0,191756.54,1,1,64.67
15688085,627,Spain,Female,28,3,157597.61,1,0,1,34097.22,0,0,38.25
15615032,624,Spain,Male,46,3,0.0,2,1,1,62825.03,0,0,21.27
15799815,656,Germany,Female,23,4,163549.63,1,0,1,21085.12,0,0,35.46
15764604,586,France,Female,35,7,164769.02,3,1,0,119814.25,1,1,97.75
15775318,590,Spain,Female,51,3,154962.99,3,0,1,191932.27,1,1,97.26
15581479,523,France,Male,30,1,83181.29,1,1,1,138176.78,0,0,19.04
15715796,728,France,Male,37,0,0.0,2,1,1,72203.8,0,0,7.05
15607040,593,Spain,Female,38,4,88736.44,2,1,0,67020.03,0,0,33.51
15706365,648,France,Female,50,9,102535.57,1,1,1,189543.19,0,1,71.52
15690678,530,France,Female,33,4,129307.32,1,1,1,172930.28,0,0,36.57
15619436,700,France,Female,32,3,0.0,1,0,0,95740.37,0,1,54.0
15800366,546,France,Male,29,5,0.0,1,1,1,94823.95,0,0,34.97
15767231,757,France,Male,36,7,144852.06,1,0,0,130861.95,0,0,36.16
15759284,750,France,Female,37,6,0.0,1,1,1,117948.0,1,1,51.12
15745001,683,Spain,Female,36,7,0.0,2,1,0,104786.59,0,0,16.36
15631838,606,France,Male,61,5,108166.09,2,0,1,8643.21,0,0,40.03
15568238,650,Spain,Male,20,8,0.0,2,1,1,113469.65,0,0,2.1
15776211,678,France,Female,34,6,0.0,2,1,1,124592.84,0,0,7.64
15637979,664,Germany,Female,36,2,127160.78,2,1,0,78140.75,0,0,41.4
15569098,627,France,Male,44,6,153548.12,1,0,0,35300.08,1,1,64.88
15638159,649,Spain,Female,36,6,86607.39,1,0,0,19825.09,0,1,52.39
15596800,779,Germany,Male,33,1,158456.76,1,1,1,197000.92,1,0,36.69
15677796,766,Germany,Male,47,9,129289.98,1,1,0,169935.46,1,1,90.52
15668886,684,Spain,Female,38,3,0.0,2,1,0,44255.65,0,0,17.58
15643378,744,France,Male,42,1,112419.92,1,1,1,83022.92,0,0,37.84
15808526,783,Germany,Female,58,3,127539.3,1,1,1,96590.39,1,1,83.58
15645136,744,Spain,Male,30,1,128065.12,1,1,0,121525.48,0,0,35.89
15719348,513,France,Male,35,8,0.0,1,1,0,76640.29,1,1,54.57
15681887,758,Germany,Male,33,0,129142.54,2,1,1,26606.28,0,0,33.35
15633419,622,Germany,Female,28,1,143124.63,2,1,0,81723.8,0,0,30.14
15811290,680,Germany,Male,44,0,129974.79,2,1,1,33391.38,0,1,72.93
15710053,667,Germany,Female,44,5,140406.68,2,0,1,57164.19,0,1,62.18
15720745,635,Spain,Male,24,4,140197.18,1,1,1,142935.83,0,0,23.03
15653620,546,France,Female,27,8,0.0,2,1,1,14858.1,0,0,7.01
15616168,610,France,Female,35,7,81905.95,1,1,1,61623.19,0,0,37.74
15795895,678,Germany,Male,36,1,117864.85,2,1,0,27619.06,0,0,36.08
15802220,599,Spain,Male,35,6,137102.65,1,0,0,76870.81,0,0,37.26
15711181,589,France,Female,50,4,0.0,2,0,1,182076.97,0,0,49.33
15576304,698,France,Male,29,5,95167.55,1,1,1,152723.23,0,0,18.04
15595842,748,Germany,Male,45,2,119852.01,1,0,0,73853.94,1,1,88.48
15747323,535,Spain,Male,48,9,109472.47,1,1,0,157358.43,1,1,79.76
15647842,601,Germany,Female,48,8,120782.7,1,1,0,63940.68,1,1,93.59
15741865,810,France,Female,38,9,153166.17,1,1,1,93261.69,0,0,31.96
15662091,570,Spain,Male,21,7,116099.82,1,1,1,148087.62,0,0,12.63
15794874,696,Spain,Male,41,9,127523.75,1,0,1,191417.42,0,0,36.16
15624519,656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1,1,93.24
15638751,838,Spain,Female,41,5,0.0,2,1,0,81313.51,0,0,16.48
15702095,585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1,1,96.42
15630241,594,France,Male,61,3,62391.22,1,1,1,192434.11,0,1,56.11
15717290,688,Germany,Male,41,2,112871.19,2,0,1,65520.74,0,0,35.2
15789379,762,France,Male,26,6,130428.78,1,1,0,173365.89,0,0,29.5
15753549,669,France,Male,25,1,157848.53,1,0,0,37543.93,1,0,22.18
15653715,602,France,Female,63,7,0.0,2,1,1,56323.21,0,0,16.03
15732437,504,Germany,Female,44,0,131873.07,2,1,1,158036.72,1,1,68.57
15729412,682,France,Male,38,4,107192.38,1,1,1,15669.17,0,0,29.44
15629078,850,Germany,Female,45,5,127258.79,1,1,1,192744.23,1,1,79.02
15722991,567,France,Male,54,9,96402.96,1,0,0,52035.29,1,1,95.41
15597968,617,Spain,Male,50,7,0.0,1,1,0,184839.7,1,1,90.97
15609637,652,France,Male,51,7,0.0,2,0,1,43496.36,0,0,25.03
15609558,835,Germany,Female,47,5,108289.28,2,1,1,45859.55,1,1,62.37
15726354,688,France,Female,32,6,123157.95,1,1,0,172531.23,0,0,46.83
15701333,646,France,Female,37,7,96558.66,1,0,0,163427.18,0,1,55.57
15626898,743,France,Male,30,7,77599.23,1,0,0,144407.1,0,0,29.49
15671387,507,France,Female,29,4,89349.47,2,0,0,180626.68,0,0,23.4
15632143,652,France,Male,31,2,119148.55,1,0,0,149740.22,0,0,26.61
15702293,588,Spain,Female,35,7,0.0,2,1,1,108739.15,0,0,11.84
15583033,640,France,Female,20,4,0.0,2,0,1,78310.82,0,0,7.0
15657228,545,Germany,Male,37,9,95829.13,2,0,1,104936.88,0,0,31.43
15668309,350,France,Female,40,0,111098.85,1,1,1,172321.21,1,1,70.26
15745452,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0,1,77.22
15672374,672,France,Male,52,8,170008.84,1,0,0,56407.42,1,1,90.97
15746726,438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0,0,31.89
15740846,556,France,Male,40,5,125909.85,1,1,1,95124.4,0,0,36.63
15804211,719,France,Male,36,3,155423.17,1,1,1,199841.32,0,0,21.71
15657085,578,France,Male,23,10,88980.32,1,1,1,125222.36,0,0,19.39
15699047,674,France,Female,21,9,120150.39,2,1,1,33964.03,0,0,5.65
15675983,692,France,Female,36,3,79551.12,1,0,1,178267.07,0,0,42.07
15788483,719,Spain,Male,38,0,0.0,1,1,0,126876.47,0,1,54.35
15612207,840,Germany,Female,51,1,87779.83,1,0,1,36687.11,1,1,85.75
15603743,526,France,Male,28,1,112070.44,1,0,1,126281.83,0,0,18.68
15752081,468,France,Female,56,10,0.0,3,0,1,62256.87,1,1,96.46
15724154,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1,1,94.36
15707011,495,France,Male,47,10,137682.68,1,1,0,71071.47,0,1,79.86
15586914,659,France,Male,36,6,123841.49,2,1,0,96833.0,0,0,18.35
15578006,787,France,Female,85,10,0.0,2,1,1,116537.96,0,0,14.55
15755638,673,France,Female,43,5,168069.73,1,1,1,146992.24,1,1,59.51
15664001,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1,1,96.24
15567778,690,Germany,Female,54,1,144027.8,1,1,1,108731.02,1,1,86.89
15677921,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1,1,92.96
15813067,432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1,1,90.97
15699619,641,France,Male,31,10,155978.17,1,1,0,91510.71,0,0,27.95
15729582,676,Germany,Male,48,3,80697.44,1,0,0,101397.86,0,1,86.25
15743714,468,France,Male,46,7,91443.75,1,1,0,10958.18,0,1,78.47
15653696,515,France,Female,28,9,0.0,2,0,0,94141.75,0,0,9.76
15659355,671,Spain,Male,32,6,123912.78,2,1,1,146636.44,0,0,11.95
15685500,772,Germany,Male,26,7,152400.51,2,1,0,79414.0,0,0,27.71
15757628,571,France,Male,40,10,112896.86,1,1,1,121402.53,0,0,33.4
15583668,726,France,Female,42,2,109471.79,1,0,1,175161.05,0,1,59.4
15607753,606,Spain,Female,23,10,70417.79,1,0,1,90896.04,0,0,31.94
15741417,624,Spain,Female,35,7,119656.45,2,1,1,4595.05,0,0,23.66
15679818,636,Germany,Male,67,7,136709.35,1,0,1,66753.1,1,1,64.18
15764335,463,Germany,Female,41,8,123151.51,2,1,0,70127.93,0,1,54.23
15638610,635,Germany,Female,65,5,117325.54,1,1,0,155799.86,1,1,98.12
15810775,576,Spain,Male,52,2,100549.43,2,1,1,16644.16,0,0,49.39
15813113,795,Spain,Female,56,5,0.0,1,1,0,35418.69,1,1,97.47
15634896,521,France,Female,39,6,0.0,2,0,1,27375.15,0,0,17.27
15742681,554,Germany,Male,26,4,121365.39,1,1,1,8742.36,0,0,43.87
15665861,733,Spain,Male,44,3,106070.89,1,0,1,101617.43,0,0,45.23
15760216,718,France,Female,49,10,0.0,1,1,0,184474.72,1,1,91.81
15632609,554,France,Female,39,10,160132.75,1,1,0,32824.15,0,1,57.06
